"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227584124.html,Tryin to make some porn videos - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227551970.html,Sucking dick  - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4203345866.html,Auburn Orgy - mm4ww
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4225344061.html,Want to Watch a Girl - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4207479437.html,Frat guy here wants to fuck you silly - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4225067991.html,NSA - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4225045997.html,Fun Tonight  - mw4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4182749009.html,Grad Student Seeking Good Sex - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224925715.html,Quick fun.  - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224634967.html,hot Wild sex - w4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224662569.html,Make my throat sore!! - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4207831855.html,Gangbang Freak - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224558703.html,Sugar Daddy - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224726331.html,looking ofr party place - mw4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224593126.html,I need some stress relief - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224307198.html,very oral btm for fun - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224416150.html,"Straight guy with gf seeking j/o bud, possible fwb - m4m"
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4216479433.html,Eat your pussy - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224413480.html,Mores mill cock sucker - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224422268.html,Straight College Guy - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224284606.html,Discreet Head Encounters..... - w4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224323156.html,Curious looking to chill - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224200731.html,sex AFTER the clubs tonight - w4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4187690207.html,"FOR ""CLASSY"" LADIES ONLY - m4w"
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224194839.html,road head for older - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224183926.html,a blk dl freak ready to pound sum ass - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224095375.html,Glory Hole Open - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224009742.html,Cum in me - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211285883.html,sexting buddy - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4196610597.html,bottom in need - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4200988382.html,blk bttm white top - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4160048377.html,Discreet bottom visiting - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211231552.html,horny and bored!!! - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4167383940.html,Body Contact Fun - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211139318.html,ASAP - m4m
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211085523.html,When the law becomes criminal - m4w
"Wed Nov 27,Tue Nov 26,Mon Nov 25,Sun Nov 24",/cas/4211057248.html,Stuck in town - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4201554054.html,looking for black girl - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4201561220.html,looking for courgar- young guy - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4201569778.html,AU Student looking for FWB  - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4201280773.html,21 year old wants his 1st time right now - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4201235555.html,looking for bbw for fun - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4201206952.html,28 yo WM looking for married husky top bears - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4201033542.html,Hippy Show at The Oriental 2nite - w4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4195333815.html,Real guy seeking bbw for NSA. No BS! - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4186871153.html,Tuesday fun :) - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200927651.html,Looking for some NSA fun - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200943845.html,Still looking - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200916895.html,Hosting now - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200893222.html,Looking for a girl for some morning fun... - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4160587065.html,Let me fuck your face - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4168645529.html,anon. gloryhole action - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4155756229.html,lets meet tonight - m4t
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4170861531.html,male for older woman - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200612266.html,anybody near campus? - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200587174.html,Looking for a fun person - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4147927787.html,looking for dumpy/below-average fwb - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200504125.html,Seeking  longstroke947 - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200422129.html,23 year old virgin - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200372003.html,Fwb - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200361459.html,hosting in hotel for nsa - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200364093.html,Cute girl for a cutie ;) - w4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200345280.html,hosting top in auburn - m4m
"Thu Dec 05,Wed Dec 04",/cas/4213459725.html,Wanting a fem/cd! - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229368590.html,Looking for  dl 420 freak!! m4m - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229368033.html,Mix TOP looking for some good ass - m4m
"Thu Dec 05,Wed Dec 04",/cas/4223740263.html,Ivory seeking Ebony for NSA - m4w
"Thu Dec 05,Wed Dec 04",/cas/4229342304.html,Lookin for sub fem boys - m4m
"Thu Dec 05,Wed Dec 04",/cas/4223695884.html,Ready to bust - m4w
"Thu Dec 05,Wed Dec 04",/cas/4229296143.html,let me lick you - m4w
"Thu Dec 05,Wed Dec 04",/cas/4229312176.html,late fun tonight - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229267705.html,Just looking for fun - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229120391.html,i need a Dick in my mouth  - m4m
"Thu Dec 05,Wed Dec 04",/cas/4181357495.html,are you a submissive woman needing adventure - m4w
"Thu Dec 05,Wed Dec 04",/cas/4225253057.html,Lookin for a Daddy - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229222162.html,circle jerk - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229079582.html,cd looking for fun - t4m
"Thu Dec 05,Wed Dec 04",/cas/4224938380.html,offering NO recip head nsa to skinny white guys - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229100267.html,Massage - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229116849.html,Attention All Swingers!!!!!! - mw4mw
"Thu Dec 05,Wed Dec 04",/cas/4229115079.html,Attention All Swingers And Select Few - m4w
"Thu Dec 05,Wed Dec 04",/cas/4229113422.html,Attention All Swingers And Select Few - m4w
"Thu Dec 05,Wed Dec 04",/cas/4229033849.html,who wants a bj? - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229041938.html,Cock sucker hosting... Special request - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229059765.html,hi there hosting till 10pm tonite - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229064119.html,Preppy Blk guy for white tops - m4m
"Thu Dec 05,Wed Dec 04",/cas/4218726895.html,horny as Fuck.come over - m4m
"Thu Dec 05,Wed Dec 04",/cas/4213134471.html,"I hope to find an older, mature white FWB - m4w"
"Thu Dec 05,Wed Dec 04",/cas/4218555879.html,WILD SExy tonight - m4m
"Thu Dec 05,Wed Dec 04",/cas/4219763556.html,hot Wild sex - m4m
"Thu Dec 05,Wed Dec 04",/cas/4223235856.html,Frat boots - m4m
"Thu Dec 05,Wed Dec 04",/cas/4229009598.html,Hosting bottoms now! - m4m
"Thu Dec 05,Wed Dec 04",/cas/4220357685.html,"Any women want to sext, email - m4w"
"Thu Dec 05,Wed Dec 04",/cas/4193070892.html,cute older guy for hookup one day this week - m4w
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4195994640.html,GH open - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4191555084.html,Lets do something fun - m4w
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220949732.html,submit your photos! - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4221157350.html,looking for fun - mw4w
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220988381.html,pre game head - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4221023076.html,Looking during the game day - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220934257.html,Pre- or Post-Iron Bowl Release for Travelling Students - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220998993.html,Dare Dorm submission - mw4mw
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227571227.html,Tonight - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4196656177.html,Hairy Bottom for Now - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227571605.html,Pleasure - w4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4171646658.html,Vikings who can party in New Orleans for Mardi Gras - m4mm
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4174369077.html,Wanna Fuck? - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4222022675.html,Seeking Young Very Petite/Tiny/Small/Itty Bitty woman 4 Discrete NSA  - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4222021973.html,Older White (39) Seeking Young Black 4 NSA  - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227515482.html,Looking for some Holiday Fun  - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4183491980.html,Fingering - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4202004499.html,Needing a BJ - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227378283.html,Massage - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4179675637.html,female friendship - w4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4171439229.html,Let's Get together - mw4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4180362294.html,Fingering - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4188559909.html,New to this - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227339339.html,looking for black dick - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227327026.html,you need to relax - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4209141561.html,Tell me your idea of fun - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227319814.html,Str8 business dude looking to get a bj I HOST - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227292546.html,AU guys who need relief? - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4202159658.html,Nice white cock wants to play in your pink - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4195337146.html,Latin male traveling to Tuskgee seeking fun company while in Town  - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227164376.html,Proffesional clean VERY attractive couple for woman! - mw4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4205847925.html,Strap on play! - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4204252528.html,Sex slave for couple or woman. - m4mw
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4227108335.html,older - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226954324.html,Looking for a lady for some fun - mw4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226950656.html,looking for a couple - m4mw
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226924049.html,A good ol' Blow job  - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226906318.html,SWM - m4mw
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4224008733.html,Looking for a quickie - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4172066899.html,fraternity - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223978265.html,Younger Man looking for an Older Woman - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223942771.html,"I suck, you host - m4m"
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4203566769.html,BBC looking to chill for Iron Bowl - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223939829.html,Lets get to business  - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223892114.html,Seeking bi woman  - w4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4192275224.html,late night fling - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223895725.html,post-iron bowl fun - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223793457.html,I'm geeked and want 2 share.... - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223845991.html,daddy type for son - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223751347.html,Anybody?(; - m4w
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223770628.html,Anyone jerking off on campus or near by??? - m4m
"Mon Dec 02,Sun Dec 01,Sat Nov 30",/cas/4223741510.html,Curious about guys - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197940600.html,Looking for Iron Bowl hookup - w4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197845105.html,Down 24/7- Notorious Bigs - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197855553.html,DP fun - mw4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197849457.html,Teddy Bear down for some fun - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197729048.html,Laid Back Auburn Fraternity Guy - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197672420.html,Looking to massage and then deepthroat ( you host) - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197525782.html,Str8 student offering erotic massages - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197732505.html,Bottom for hung white guys - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197661463.html,Looking for fun now - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4181448669.html,Looking for a cute coed to spend time with! - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4157950156.html,Older Gentlemen looking to eat younger pussy - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4184590851.html,Glory Hole Open by Appointment this weekend. - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197511875.html,Looking For Fem White Bottom - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197528287.html,Straight College Guy - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197459512.html,BBC for DISCREET Fun Female - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197357030.html,fuck bud - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197267248.html,Sunday Skype - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4156293789.html,"MMmmmmmmmmm, yeaah - m4w"
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197078351.html,Sucking White Cock - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4191677004.html,smaller than average - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4197055901.html,Looking to help  - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4196839725.html,Sack drainer available for use - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4196832623.html,Ladies need a lick?? - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4196758949.html,Hook Up ASAP - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4153932717.html,game day - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4196614513.html,if there are any bigger ladies out there that need some  - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4196590223.html,Celebrate the Miracle - m4w
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4196490100.html,Foot massage? - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4196510278.html,Wanting to suck - m4m
"Sun Nov 17,Sat Nov 16,Fri Nov 15,Thu Nov 14",/cas/4196303397.html,"Not into football, tired of bars. Just hot sex. - m4w"
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210844015.html,Dick  - m4m
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210610995.html,BBW looking for hot fun! - w4w
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210619731.html,really bored and really lonely  - m4w
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210488940.html,Watch me fuck wife on FaceTime  - m4m
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4190355635.html,seeking CD or TS - m4t
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210490765.html,Anyone left n Town Horny  - m4m
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210504961.html,Hit me up if you want it (u host) - m4m
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4204876284.html,Looking for lady - m4w
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210466365.html,Curious and ready - w4w
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210424248.html,nsa hookup  - m4w
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4178046694.html,very discreet and horny - m4m
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4210301520.html,Pillow Princess is extremely curious - w4w
"Sun Nov 24,Sat Nov 23,Fri Nov 22,Thu Nov 21",/cas/4154112105.html,Looking for play tonight - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4144378252.html,Attractive man looking for a freak - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4143297761.html,Fulfill my Fantasy  - m4ww
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200187994.html,Blow n go - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4200006734.html,any bbc want to host a wc tonight - mw4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4199935783.html,bi str8 hj bj - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4199756456.html,mwc 4 couple  - mw4mw
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4199694690.html,Blowjob?  - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4153529720.html,looking for 3rd near ashland - mw4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4199299111.html,Ready for some action  - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4199412550.html,Sucking in my hotel - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4166853499.html, college girls - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4177154299.html,Seeking Auburn Athlete or Fraternity Guy - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198976956.html,Traveling Cocksucker - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198912182.html,Fun - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4186963653.html,Suck my cock - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198780095.html,nutt all over me - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4192857187.html,28 swm looking to please  - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198709887.html,Come blow ur load on me - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198740833.html,need a teacher for my first time - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4155427813.html,Discreet bi male - m4mw
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198526772.html,Be my rubbermaid baby and we can do it all - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198476201.html,NSA Fun - m4w
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198420920.html,Jack off on me - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198374550.html,Lookin For My First Threesome - w4mw
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198237708.html,top for bottom - m4m
"Thu Nov 21,Wed Nov 20,Tue Nov 19,Mon Nov 18,Sun Nov 17",/cas/4198052739.html,Curious on campus - m4m
"Thu Dec 05,Wed Dec 04",/cas/4202457426.html,Looking to suck college dick or mature - m4m
"Thu Dec 05,Wed Dec 04",/cas/4188368728.html,Seeking friends with benefits or one night stand - m4w
"Thu Dec 05,Wed Dec 04",/cas/4228801592.html,Big dick - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220924898.html,Bi couple - m4mw
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220813001.html,Looking for discreet morning fun - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220766152.html,Weekly Older FWB-50+ - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220731935.html,white bi male looking for same - m4m
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220727843.html,horny white male looking for sex - m4w
"Sat Nov 30,Fri Nov 29,Thu Nov 28,Wed Nov 27",/cas/4220698404.html,Searching - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226899863.html,SWM looking for FM or Cpl - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226840624.html,Lets play - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4207292775.html,Tops only - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226734126.html,I want to eat pussy on this rainy day - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226553726.html,looking to give oral service to ladies - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4210987019.html,married man looking for married women who like ........ - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4212379241.html,any young white guys want to mess around  - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4203333596.html,Slutty Sorority girls  - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4211241436.html,looking for male to j/o in wife's pantys  - m4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226386789.html,the best tongue action - m4w
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226385961.html,I love to eat Ass and swallow a big Load. BBC only - w4m
"Wed Dec 04,Tue Dec 03,Mon Dec 02",/cas/4226355291.html,St8 curious visitor lkn to get off with similar - m4m
